Name,Year,Indicator,Percent,id
New Zealand,2015,Happiness score,0.658802322,554
New Zealand,2016,Happiness score,0.384303536,554
New Zealand,2017,Happiness score,0.518807483,554
New Zealand,2018,Happiness score,0.295087995,554
Nicaragua,2014,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0,558
Nicaragua,2015,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.444449558,558
Nicaragua,2016,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.806361078,558
Nicaragua,2017,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1.180970293,558
Nicaragua,2018,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1.092080381,558
Nicaragua,2014,"Claims on central government, etc. (% GDP)",0,558
Nicaragua,2015,"Claims on central government, etc. (% GDP)",-16.48261428,558
Nicaragua,2016,"Claims on central government, etc. (% GDP)",-20.16106197,558
Nicaragua,2017,"Claims on central government, etc. (% GDP)",-36.57209291,558
Nicaragua,2018,"Claims on central government, etc. (% GDP)",-28.76863887,558
Nicaragua,2014,Happiness score,0,558
Nicaragua,2015,Happiness score,2.814001929,558
Nicaragua,2016,Happiness score,4.169526899,558
Nicaragua,2017,Happiness score,5.370619795,558
Nicaragua,2018,Happiness score,4.752916046,558
Niger,2014,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0,562
Niger,2015,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",-0.012725372,562
Niger,2016,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.161285187,562
Niger,2017,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.292845459,562
Niger,2018,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.636624787,562
Niger,2014,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",0,562
Niger,2015,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-0.017921053,562
Niger,2016,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-0.067208221,562
Niger,2017,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-0.147855095,562
Niger,2018,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-0.239710105,562
Niger,2014,Happiness score,0,562
Niger,2015,Happiness score,0.286083691,562
Niger,2016,Happiness score,4.759423874,562
Niger,2017,Happiness score,8.33550411,562
Niger,2018,Happiness score,20.35110592,562
Nigeria,2014,Population ages 65 and above (% of total population),0,566
Nigeria,2015,Population ages 65 and above (% of total population),-0.527273368,566
Nigeria,2016,Population ages 65 and above (% of total population),-0.147038889,566
Nigeria,2017,Population ages 65 and above (% of total population),-0.0331775,566
Nigeria,2018,Population ages 65 and above (% of total population),-0.097138576,566
Nigeria,2014,"GNI per capita, PPP (current international $)",0,566
Nigeria,2015,"GNI per capita, PPP (current international $)",1.721170396,566
Nigeria,2016,"GNI per capita, PPP (current international $)",-0.860585198,566
Nigeria,2017,"GNI per capita, PPP (current international $)",-1.721170396,566
Nigeria,2018,"GNI per capita, PPP (current international $)",-1.893287435,566
Nigeria,2014,Happiness score,0,566
Nigeria,2015,Happiness score,-7.460138886,566
Nigeria,2016,Happiness score,-3.682616543,566
Nigeria,2017,Happiness score,-2.137439709,566
Nigeria,2018,Happiness score,-0.064546805,566
North Macedonia,2014,"GDP per capita, PPP (constant 2011 international $)",0,580
North Macedonia,2015,"GDP per capita, PPP (constant 2011 international $)",3.778043048,580
North Macedonia,2016,"GDP per capita, PPP (constant 2011 international $)",6.661413283,580
North Macedonia,2017,"GDP per capita, PPP (constant 2011 international $)",6.853713062,580
North Macedonia,2018,"GDP per capita, PPP (constant 2011 international $)",9.650263805,580
North Macedonia,2014,"Age dependency ratio, young (% of working-age population)",0,580
North Macedonia,2015,"Age dependency ratio, young (% of working-age population)",-0.689373079,580
North Macedonia,2016,"Age dependency ratio, young (% of working-age population)",-0.661108588,580
North Macedonia,2017,"Age dependency ratio, young (% of working-age population)",-0.967993345,580
North Macedonia,2018,"Age dependency ratio, young (% of working-age population)",-1.437003906,580
North Macedonia,2014,Happiness score,0,580
North Macedonia,2015,Happiness score,2.276809353,580
North Macedonia,2016,Happiness score,3.355307016,580
North Macedonia,2017,Happiness score,3.551032147,580
North Macedonia,2018,Happiness score,5.324548305,580
Norway,2014,Import volume index (2000 = 100),0,578
Norway,2015,Import volume index (2000 = 100),2.233269105,578
Norway,2016,Import volume index (2000 = 100),3.275876106,578
Norway,2017,Import volume index (2000 = 100),8.181466058,578
Norway,2018,Import volume index (2000 = 100),5.866672508,578
Norway,2014,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0,578
Norway,2015,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0.391638603,578
Norway,2016,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0.116853823,578
Norway,2017,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",-0.828214203,578
Norway,2018,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",-0.784560561,578
Norway,2014,Happiness score,0,578
Norway,2015,Happiness score,-0.319059978,578
Norway,2016,Happiness score,0.199419618,578
Norway,2017,Happiness score,0.953205234,578
Norway,2018,Happiness score,0.424088404,578
Pakistan,2014,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0,586
Pakistan,2015,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.103482619,586
Pakistan,2016,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.23626036,586
Pakistan,2017,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.52720048,586
Pakistan,2018,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.935291297,586
Pakistan,2014,Number of neonatal deaths,0,586
Pakistan,2015,Number of neonatal deaths,-0.643723788,586
Pakistan,2016,Number of neonatal deaths,-1.550564447,586
Pakistan,2017,Number of neonatal deaths,-2.703411774,586
Pakistan,2018,Number of neonatal deaths,-4.379070802,586
Pakistan,2014,Happiness score,0,586
Pakistan,2015,Happiness score,-1.193681182,586
Pakistan,2016,Happiness score,1.443979389,586
Pakistan,2017,Happiness score,5.361957886,586
Pakistan,2018,Happiness score,8.837122279,586
Panama,2014,"Mortality rate, under-5 (per 1,000 live births)",0,591
Panama,2015,"Mortality rate, under-5 (per 1,000 live births)",-3.428571429,591
Panama,2016,"Mortality rate, under-5 (per 1,000 live births)",-6.857142857,591
Panama,2017,"Mortality rate, under-5 (per 1,000 live births)",-9.714285714,591
Panama,2018,"Mortality rate, under-5 (per 1,000 live births)",-12.57142857,591
Panama,2014,Fixed broadband subscriptions,0,591
Panama,2015,Fixed broadband subscriptions,1.96829697,591
Panama,2016,Fixed broadband subscriptions,38.65834583,591
Panama,2017,Fixed broadband subscriptions,42.28081209,591
Panama,2018,Fixed broadband subscriptions,45.99777466,591
Panama,2014,Happiness score,0,591
Panama,2015,Happiness score,-1.252572416,591
Panama,2016,Happiness score,-4.921892792,591
Panama,2017,Happiness score,-5.246094288,591
Panama,2018,Happiness score,-6.847918665,591
Paraguay,2014,GDP per capita (current US$),0,600
Paraguay,2015,GDP per capita (current US$),-11.40825581,600
Paraguay,2016,GDP per capita (current US$),-12.83860893,600
Paraguay,2017,GDP per capita (current US$),-6.92063564,600
Paraguay,2018,GDP per capita (current US$),-3.792861239,600
Paraguay,2014,Net barter terms of trade index (2000 = 100),0,600
Paraguay,2015,Net barter terms of trade index (2000 = 100),1.681034195,600
Paraguay,2016,Net barter terms of trade index (2000 = 100),2.012511944,600
Paraguay,2017,Net barter terms of trade index (2000 = 100),0.708986988,600
Paraguay,2018,Net barter terms of trade index (2000 = 100),0.414230264,600
Paraguay,2014,Happiness score,0,600
Paraguay,2015,Happiness score,-5.784275065,600
Paraguay,2016,Happiness score,-6.549842911,600
Paraguay,2017,Happiness score,-3.358278726,600
Paraguay,2018,Happiness score,-2.30179802,600
Peru,2014,Refugee population by country or territory of origin,0,604
Peru,2015,Refugee population by country or territory of origin,-17.13101543,604
Peru,2016,Refugee population by country or territory of origin,-39.92631821,604
Peru,2017,Refugee population by country or territory of origin,-40.64011052,604
Peru,2018,Refugee population by country or territory of origin,-40.31775271,604
Peru,2014,Rural population growth (annual %),0,604
Peru,2015,Rural population growth (annual %),75.83085528,604
Peru,2016,Rural population growth (annual %),166.0489769,604
Peru,2017,Rural population growth (annual %),235.5728325,604
Peru,2018,Rural population growth (annual %),244.4511602,604
Peru,2014,Happiness score,0,604
Peru,2015,Happiness score,-1.390794177,604
Peru,2016,Happiness score,-1.871561322,604
Peru,2017,Happiness score,-2.760988726,604
Peru,2018,Happiness score,-2.178910059,604
Philippines,2014,Import volume index (2000 = 100),0,608
Philippines,2015,Import volume index (2000 = 100),31.32412496,608
Philippines,2016,Import volume index (2000 = 100),62.3407317,608
Philippines,2017,Import volume index (2000 = 100),74.84940449,608
Philippines,2018,Import volume index (2000 = 100),85.85260105,608
Philippines,2014,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",0,608
Philippines,2015,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",-10.52190753,608
Philippines,2016,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",-19.55862264,608
Philippines,2017,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",-22.53948083,608
Philippines,2018,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",-29.28563698,608
Philippines,2014,Happiness score,0,608
Philippines,2015,Happiness score,4.060710686,608
Philippines,2016,Happiness score,7.037253644,608
Philippines,2017,Happiness score,8.892171825,608
Philippines,2018,Happiness score,11.00729665,608
Poland,2014,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0,616
Poland,2015,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0.426083469,616
Poland,2016,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",1.436931778,616
Poland,2017,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",2.510956704,616
Poland,2018,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",2.863573254,616
Poland,2014,"Self-employed, total (% of total employment) (modeled ILO estimate)",0,616
Poland,2015,"Self-employed, total (% of total employment) (modeled ILO estimate)",-0.566666446,616
Poland,2016,"Self-employed, total (% of total employment) (modeled ILO estimate)",-2.978511534,616
Poland,2017,"Self-employed, total (% of total employment) (modeled ILO estimate)",-4.392823946,616
Poland,2018,"Self-employed, total (% of total employment) (modeled ILO estimate)",-4.973541155,616
Poland,2014,Happiness score,0,616
Poland,2015,Happiness score,0.759802273,616
Poland,2016,Happiness score,3.142810632,616
Poland,2017,Happiness score,5.733038541,616
Poland,2018,Happiness score,6.746681881,616
Portugal,2014,Refugee population by country or territory of asylum,0,620
Portugal,2015,Refugee population by country or territory of asylum,22.03147353,620
Portugal,2016,Refugee population by country or territory of asylum,70.81545064,620
Portugal,2017,Refugee population by country or territory of asylum,124.4635193,620
Portugal,2018,Refugee population by country or territory of asylum,205.5793991,620
Portugal,2014,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0,620
Portugal,2015,"Unemployment, total (% of total labor force) (modeled ILO estimate)",-10.43615808,620
Portugal,2016,"Unemployment, total (% of total labor force) (modeled ILO estimate)",-20.3541101,620
Portugal,2017,"Unemployment, total (% of total labor force) (modeled ILO estimate)",-36.1810883,620
Portugal,2018,"Unemployment, total (% of total labor force) (modeled ILO estimate)",-50.6261688,620
Portugal,2014,Happiness score,0,620
Portugal,2015,Happiness score,0.411601479,620
Portugal,2016,Happiness score,1.822813227,620
Portugal,2017,Happiness score,6.044681752,620
Portugal,2018,Happiness score,11.57388966,620
Qatar,2014,Procedures to build a warehouse (number),0,634
Qatar,2015,Procedures to build a warehouse (number),-23.52941176,634
Qatar,2016,Procedures to build a warehouse (number),-23.52941176,634
Qatar,2017,Procedures to build a warehouse (number),-23.52941176,634
Qatar,2018,Procedures to build a warehouse (number),-23.52941176,634
Qatar,2014,Time required to build a warehouse (days),0,634
Qatar,2015,Time required to build a warehouse (days),41.12903226,634
Qatar,2016,Time required to build a warehouse (days),41.12903226,634
Qatar,2017,Time required to build a warehouse (days),41.12903226,634
Qatar,2018,Time required to build a warehouse (days),41.12903226,634
Qatar,2014,Happiness score,0,634
Qatar,2015,Happiness score,-3.569808786,634
Qatar,2016,Happiness score,-3.569808786,634
Qatar,2017,Happiness score,-3.577374997,634
Qatar,2018,Happiness score,-3.577374997,634
Romania,2014,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",0,642
Romania,2015,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",4.574637492,642
Romania,2016,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",8.058246167,642
Romania,2017,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",8.505846005,642
Romania,2018,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",8.575042787,642
Romania,2014,Rural population growth (annual %),0,642
Romania,2015,Rural population growth (annual %),50.37175381,642
Romania,2016,Rural population growth (annual %),104.1675995,642
Romania,2017,Rural population growth (annual %),125.1863738,642
Romania,2018,Rural population growth (annual %),143.332384,642
Romania,2014,Happiness score,0,642
Romania,2015,Happiness score,7.884461353,642
Romania,2016,Happiness score,13.68071286,642
Romania,2017,Happiness score,16.02653947,642
Romania,2018,Happiness score,18.45627788,642
Russian Federation,2014,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0,643
Russian Federation,2015,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.965121394,643
Russian Federation,2016,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.732561621,643
Russian Federation,2017,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.007752855,643
Russian Federation,2018,"Unemployment, total (% of total labor force) (modeled ILO estimate)",-8.062013598,643
Russian Federation,2014,GDP per capita (constant 2010 US$),0,643
Russian Federation,2015,GDP per capita (constant 2010 US$),-2.518180983,643
Russian Federation,2016,GDP per capita (constant 2010 US$),-2.376254794,643
Russian Federation,2017,GDP per capita (constant 2010 US$),-0.897084619,643
Russian Federation,2018,GDP per capita (constant 2010 US$),1.3444058,643
Russian Federation,2014,Happiness score,0,643
Russian Federation,2015,Happiness score,2.44926285,643
Russian Federation,2016,Happiness score,4.32119904,643
Russian Federation,2017,Happiness score,1.639257012,643
Russian Federation,2018,Happiness score,-1.191392138,643
Rwanda,2014,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0,646
Rwanda,2015,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.027635096,646
Rwanda,2016,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.078093206,646
Rwanda,2017,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.130952774,646
Rwanda,2018,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.204233898,646
Rwanda,2014,"Personal remittances, received (current US$)",0,646
Rwanda,2015,"Personal remittances, received (current US$)",-13.28677804,646
Rwanda,2016,"Personal remittances, received (current US$)",-6.033321857,646
Rwanda,2017,"Personal remittances, received (current US$)",17.26571768,646
Rwanda,2018,"Personal remittances, received (current US$)",41.90459063,646
Rwanda,2014,Happiness score,0,646
Rwanda,2015,Happiness score,1.443006983,646
Rwanda,2016,Happiness score,0.173161388,646
Rwanda,2017,Happiness score,-1.642136387,646
Rwanda,2018,Happiness score,-3.786431168,646
Saudi Arabia,2014,Merchandise trade (% of GDP),0,682
Saudi Arabia,2015,Merchandise trade (% of GDP),-15.30808873,682
Saudi Arabia,2016,Merchandise trade (% of GDP),-26.45709688,682
Saudi Arabia,2017,Merchandise trade (% of GDP),-24.18205476,682
Saudi Arabia,2018,Merchandise trade (% of GDP),-18.72082856,682
Saudi Arabia,2014,"Personal remittances, received (% of GDP)",0,682
Saudi Arabia,2015,"Personal remittances, received (% of GDP)",24.96291361,682
Saudi Arabia,2016,"Personal remittances, received (% of GDP)",31.95830061,682
Saudi Arabia,2017,"Personal remittances, received (% of GDP)",16.86253869,682
Saudi Arabia,2018,"Personal remittances, received (% of GDP)",18.4502603,682
Saudi Arabia,2014,Happiness score,0,682
Saudi Arabia,2015,Happiness score,-0.499135691,682
Saudi Arabia,2016,Happiness score,-1.045077439,682
Saudi Arabia,2017,Happiness score,-0.625481551,682
Saudi Arabia,2018,Happiness score,-0.566209745,682
Senegal,2014,"Employers, total (% of total employment) (modeled ILO estimate)",0,686
Senegal,2015,"Employers, total (% of total employment) (modeled ILO estimate)",1.320525514,686
Senegal,2016,"Employers, total (% of total employment) (modeled ILO estimate)",1.560625616,686
Senegal,2017,"Employers, total (% of total employment) (modeled ILO estimate)",2.040818663,686
Senegal,2018,"Employers, total (% of total employment) (modeled ILO estimate)",2.400958082,686
Senegal,2014,Fixed telephone subscriptions (per 100 people),0,686
Senegal,2015,Fixed telephone subscriptions (per 100 people),-6.424189742,686
Senegal,2016,Fixed telephone subscriptions (per 100 people),-13.34417754,686
Senegal,2017,Fixed telephone subscriptions (per 100 people),-14.35140511,686
Senegal,2018,Fixed telephone subscriptions (per 100 people),-13.37453246,686
Senegal,2014,Happiness score,0,686
Senegal,2015,Happiness score,8.068642809,686
Senegal,2016,Happiness score,16.16290462,686
Senegal,2017,Happiness score,18.62449093,686
Senegal,2018,Happiness score,19.90522129,686
Serbia,2014,"GDP, PPP (constant 2011 international $)",0,688
Serbia,2015,"GDP, PPP (constant 2011 international $)",1.776320973,688
Serbia,2016,"GDP, PPP (constant 2011 international $)",5.175985007,688
Serbia,2017,"GDP, PPP (constant 2011 international $)",7.331367538,688
Serbia,2018,"GDP, PPP (constant 2011 international $)",11.94853512,688
Serbia,2014,Population growth (annual %),0,688
Serbia,2015,Population growth (annual %),5.38527368,688
Serbia,2016,Population growth (annual %),11.54556085,688
Serbia,2017,Population growth (annual %),13.3553738,688
Serbia,2018,Population growth (annual %),17.95781816,688
Serbia,2014,Happiness score,0,688
Serbia,2015,Happiness score,1.054067915,688
Serbia,2016,Happiness score,5.309385678,688
Serbia,2017,Happiness score,5.371850134,688
Serbia,2018,Happiness score,9.36951016,688
Sierra Leone,2014,"Self-employed, total (% of total employment) (modeled ILO estimate)",0,694
Sierra Leone,2015,"Self-employed, total (% of total employment) (modeled ILO estimate)",0.508560504,694
Sierra Leone,2016,"Self-employed, total (% of total employment) (modeled ILO estimate)",0.361164227,694
Sierra Leone,2017,"Self-employed, total (% of total employment) (modeled ILO estimate)",0.209278506,694
Sierra Leone,2018,"Self-employed, total (% of total employment) (modeled ILO estimate)",0.038258995,694
Sierra Leone,2014,Export unit value index (2000 = 100),0,694
Sierra Leone,2015,Export unit value index (2000 = 100),-16.22600478,694
Sierra Leone,2016,Export unit value index (2000 = 100),-11.78520674,694
Sierra Leone,2017,Export unit value index (2000 = 100),-1.764468509,694
Sierra Leone,2018,Export unit value index (2000 = 100),2.250700685,694
Sierra Leone,2014,Happiness score,0,694
Sierra Leone,2015,Happiness score,2.8400324,694
Sierra Leone,2016,Happiness score,4.48192018,694
Sierra Leone,2017,Happiness score,1.411139644,694
Sierra Leone,2018,Happiness score,-2.946529912,694
Singapore,2014,Fixed telephone subscriptions (per 100 people),0,702
Singapore,2015,Fixed telephone subscriptions (per 100 people),-0.229586841,702
Singapore,2016,Fixed telephone subscriptions (per 100 people),-2.180959296,702
Singapore,2017,Fixed telephone subscriptions (per 100 people),-3.438165514,702
Singapore,2018,Fixed telephone subscriptions (per 100 people),-5.474097593,702
Singapore,2014,Total tax and contribution rate (% of profit),0,702
Singapore,2015,Total tax and contribution rate (% of profit),0,702
Singapore,2016,Total tax and contribution rate (% of profit),6.111111111,702
Singapore,2017,Total tax and contribution rate (% of profit),12.77777778,702
Singapore,2018,Total tax and contribution rate (% of profit),14.44444444,702
Singapore,2014,Happiness score,0,702
Singapore,2015,Happiness score,-0.867902567,702
Singapore,2016,Happiness score,-3.324504808,702
Singapore,2017,Happiness score,-6.690198022,702
Singapore,2018,Happiness score,-7.884668815,702
Slovak Republic,2014,Rural population,0,703
Slovak Republic,2015,Rural population,0.336599161,703
Slovak Republic,2016,Rural population,0.646880199,703
Slovak Republic,2017,Rural population,0.923180369,703
Slovak Republic,2018,Rural population,1.122171053,703
Slovak Republic,2014,Fixed telephone subscriptions (per 100 people),0,703
Slovak Republic,2015,Fixed telephone subscriptions (per 100 people),-5.782043649,703
Slovak Republic,2016,Fixed telephone subscriptions (per 100 people),-10.56598525,703
Slovak Republic,2017,Fixed telephone subscriptions (per 100 people),-17.68659586,703
Slovak Republic,2018,Fixed telephone subscriptions (per 100 people),-21.68009073,703
Slovak Republic,2014,Happiness score,0,703
Slovak Republic,2015,Happiness score,1.384490153,703
Slovak Republic,2016,Happiness score,1.718101184,703
Slovak Republic,2017,Happiness score,2.975813896,703
Slovak Republic,2018,Happiness score,3.379483005,703
Slovenia,2014,Merchandise exports (current US$),0,705
Slovenia,2015,Merchandise exports (current US$),-11.19701858,705
Slovenia,2016,Merchandise exports (current US$),-8.451996885,705
Slovenia,2017,Merchandise exports (current US$),6.916787184,705
Slovenia,2018,Merchandise exports (current US$),22.95583491,705
Slovenia,2014,Private credit bureau coverage (% of adults),0,705
Slovenia,2015,Private credit bureau coverage (% of adults),0,705
Slovenia,2016,Private credit bureau coverage (% of adults),0,705
Slovenia,2017,Private credit bureau coverage (% of adults),-100,705
Slovenia,2018,Private credit bureau coverage (% of adults),-100,705
Slovenia,2014,Happiness score,0,705
Slovenia,2015,Happiness score,-1.36798774,705
Slovenia,2016,Happiness score,-1.538990284,705
Slovenia,2017,Happiness score,1.703143595,705
Slovenia,2018,Happiness score,4.611833927,705
South Africa,2014,"Employers, total (% of total employment) (modeled ILO estimate)",0,710
South Africa,2015,"Employers, total (% of total employment) (modeled ILO estimate)",-2.715445109,710
South Africa,2016,"Employers, total (% of total employment) (modeled ILO estimate)",4.280600371,710
South Africa,2017,"Employers, total (% of total employment) (modeled ILO estimate)",2.319444571,710
South Africa,2018,"Employers, total (% of total employment) (modeled ILO estimate)",2.58344493,710
South Africa,2014,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0,710
South Africa,2015,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",7.099117886,710
South Africa,2016,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",-1.24093702,710
South Africa,2017,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",-0.072520746,710
South Africa,2018,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.427078572,710
South Africa,2014,Happiness score,0,710
South Africa,2015,Happiness score,-3.942267986,710
South Africa,2016,Happiness score,4.028431491,710
South Africa,2017,Happiness score,1.766475124,710
South Africa,2018,Happiness score,1.727697437,710
Spain,2014,"Foreign direct investment, net outflows (BoP, current US$)",0,724
Spain,2015,"Foreign direct investment, net outflows (BoP, current US$)",27.08751591,724
Spain,2016,"Foreign direct investment, net outflows (BoP, current US$)",31.7733545,724
Spain,2017,"Foreign direct investment, net outflows (BoP, current US$)",-38.07725646,724
Spain,2018,"Foreign direct investment, net outflows (BoP, current US$)",-22.19238127,724
Spain,2014,Tax payments (number),0,724
Spain,2015,Tax payments (number),0,724
Spain,2016,Tax payments (number),-11.11111111,724
Spain,2017,Tax payments (number),0,724
Spain,2018,Tax payments (number),0,724
Spain,2014,Happiness score,0,724
Spain,2015,Happiness score,0.505610126,724
Spain,2016,Happiness score,1.169219178,724
Spain,2017,Happiness score,-0.301788422,724
Spain,2018,Happiness score,0.396590791,724
Sri Lanka,2014,Mobile cellular subscriptions (per 100 people),0,144
Sri Lanka,2015,Mobile cellular subscriptions (per 100 people),7.413212996,144
Sri Lanka,2016,Mobile cellular subscriptions (per 100 people),15.3174454,144
Sri Lanka,2017,Mobile cellular subscriptions (per 100 people),25.41668117,144
Sri Lanka,2018,Mobile cellular subscriptions (per 100 people),8.120361876,144
Sri Lanka,2014,Import unit value index (2000 = 100),0,144
Sri Lanka,2015,Import unit value index (2000 = 100),-11.82699254,144
Sri Lanka,2016,Import unit value index (2000 = 100),-16.42349206,144
Sri Lanka,2017,Import unit value index (2000 = 100),-15.45154148,144
Sri Lanka,2018,Import unit value index (2000 = 100),-12.09807418,144
Sri Lanka,2014,Happiness score,0,144
Sri Lanka,2015,Happiness score,3.371577066,144
Sri Lanka,2016,Happiness score,3.956922323,144
Sri Lanka,2017,Happiness score,4.673383845,144
Sri Lanka,2018,Happiness score,2.22196519,144
Sweden,2014,Export unit value index (2000 = 100),0,752
Sweden,2015,Export unit value index (2000 = 100),-16.79372196,752
Sweden,2016,Export unit value index (2000 = 100),-18.16225089,752
Sweden,2017,Export unit value index (2000 = 100),-13.15598404,752
Sweden,2018,Export unit value index (2000 = 100),-7.238280043,752
Sweden,2014,Mobile cellular subscriptions,0,752
Sweden,2015,Mobile cellular subscriptions,2.650096451,752
Sweden,2016,Mobile cellular subscriptions,1.873335081,752
Sweden,2017,Mobile cellular subscriptions,1.679426971,752
Sweden,2018,Mobile cellular subscriptions,1.332008613,752
Sweden,2014,Happiness score,0,752
Sweden,2015,Happiness score,-0.991308471,752
Sweden,2016,Happiness score,-1.086365092,752
Sweden,2017,Happiness score,-0.672188887,752
Sweden,2018,Happiness score,-0.281096935,752
Switzerland,2014,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",0,756
Switzerland,2015,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-2.531511935,756
Switzerland,2016,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-2.391470876,756
Switzerland,2017,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-2.639231776,756
Switzerland,2018,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",-3.23171209,756
Switzerland,2014,Surface area (sq. km),0,756
Switzerland,2015,Surface area (sq. km),0.000969704,756
Switzerland,2016,Surface area (sq. km),0.000969704,756
Switzerland,2017,Surface area (sq. km),0.000969704,756
Switzerland,2018,Surface area (sq. km),0.000969704,756
Switzerland,2014,Happiness score,0,756
Switzerland,2015,Happiness score,-1.028075257,756
Switzerland,2016,Happiness score,-1.225780104,756
Switzerland,2017,Happiness score,-1.314089567,756
Switzerland,2018,Happiness score,-1.407672082,756
Syrian Arab Republic,2014,Time required to register property (days),0,760
Syrian Arab Republic,2015,Time required to register property (days),0,760
Syrian Arab Republic,2016,Time required to register property (days),152.6315789,760
Syrian Arab Republic,2017,Time required to register property (days),152.6315789,760
Syrian Arab Republic,2018,Time required to register property (days),152.6315789,760
Syrian Arab Republic,2014,"Population ages 15-64, total",0,760
Syrian Arab Republic,2015,"Population ages 15-64, total",-2.662554441,760
Syrian Arab Republic,2016,"Population ages 15-64, total",-4.796111811,760
Syrian Arab Republic,2017,"Population ages 15-64, total",-6.370233343,760
Syrian Arab Republic,2018,"Population ages 15-64, total",-6.933174407,760
Syrian Arab Republic,2014,Happiness score,0,760
Syrian Arab Republic,2015,Happiness score,2.095807148,760
Syrian Arab Republic,2016,Happiness score,15.16965552,760
Syrian Arab Republic,2017,Happiness score,15.16633225,760
Syrian Arab Republic,2018,Happiness score,15.16633225,760
Tajikistan,2014,Employment in services (% of total employment) (modeled ILO estimate),0,762
Tajikistan,2015,Employment in services (% of total employment) (modeled ILO estimate),0.397712988,762
Tajikistan,2016,Employment in services (% of total employment) (modeled ILO estimate),0.763866613,762
Tajikistan,2017,Employment in services (% of total employment) (modeled ILO estimate),1.259436502,762
Tajikistan,2018,Employment in services (% of total employment) (modeled ILO estimate),1.713958751,762
Tajikistan,2014,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",0,762
Tajikistan,2015,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",-1.485151473,762
Tajikistan,2016,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",-3.217824503,762
